"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","58807132061119936_1","2024-08-24","Telangana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58807581799560640_1","2024-08-24","Bihar","Nivasam Soft Paper Tissue for home, kitchen, office (600 Pieces)","NV/TissuePaper/1ply/6Box","Free Size","1","95.0","95.0",
"DELIVERED","58808827977609728_1","2024-08-24","Bihar","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","255.0",
"DELIVERED","58809326778678720_1","2024-08-24","Punjab","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58810323980989888_1","2024-08-24","Jharkhand","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58811968181711360_1","2024-08-24","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","236.0","236.0",
"DELIVERED","58812028676158336_1","2024-08-24","Punjab","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","90.0","90.0",
"DELIVERED","58814257631821184_1","2024-08-24","WEST Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","255.0",
"RTO_COMPLETE","58816018742718976_1","2024-08-24","Gujarat","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","58818788570660288_1","2024-08-24","Nagaland","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58821391404727744_1","2024-08-24","Telangana","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","66.0",
"DELIVERED","58822532362613632_1","2024-08-24","Karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Red)","WK/NewPotStand/Red/16","Free Size","1","282.0","282.0",
"DELIVERED","58823671183463232_1","2024-08-24","West Bengal","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","177.0",
"DELIVERED","58826436836013506_1","2024-08-24","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","58830296698999616_1","2024-08-24","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","177.0",
"DELIVERED","58831517690049409_1","2024-08-24","Uttar Pradesh","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"CANCELLED","58832245030354368_1","2024-08-24","Assam","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Red, 4 Pack)","NV/NewPotStand/Red/4","Free Size","1","73.0","66.0",
"RTO_COMPLETE","58832494577006016_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","58833422986195456_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","58833651531480448_1","2024-08-24","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","58839114086299072_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58839456731574784_1","2024-08-24","Uttar Pradesh","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","58841170805207553_1","2024-08-24","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
"DELIVERED","58841811298254272_1","2024-08-24","Tamil Nadu","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Blue, 4 Pack)","NV/NewPotStand/Blue/4","Free Size","1","73.0","73.0",
"RTO_COMPLETE","58841926150880704_1","2024-08-24","Karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","230.0",
"DELIVERED","58841932874349952_1","2024-08-24","Karnataka","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58841858612548416_1","2024-08-24","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58844378722153920_1","2024-08-24","Andhra Pradesh","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","58845623480188352_1","2024-08-24","West Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","236.0","213.0",
"DELIVERED","58851097745502720_1","2024-08-24","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","230.0",
"CANCELLED","58854869752053120_1","2024-08-24","Himachal Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58855078144193984_1","2024-08-24","Telangana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Red)","Red/12","Free Size","1","190.0","171.0",
"DELIVERED","58856518839139712_1","2024-08-24","Punjab","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","58856669519510912_1","2024-08-24","Delhi","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Multi, 4 Pack)","NV/NewPotStand/Multi/4","Free Size","1","73.0","73.0",
"CANCELLED","58860086790946176_1","2024-08-24","West Bengal","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58860513765044736_1","2024-08-24","Himachal Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Yellow)","Yellow/12","Free Size","1","203.0","183.0",
"DELIVERED","58864788215659968_1","2024-08-24","Uttar Pradesh","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","58865168607819200_1","2024-08-24","Tamilnadu","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"CANCELLED","58866614481081152_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (600 Pieces)","NV/TissuePaper/1ply/6Box","Free Size","1","97.0","97.0",
"DELIVERED","58869218153804672_1","2024-08-24","Tamil Nadu","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","230.0",
"DELIVERED","58870588411949952_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58872901444776832_1","2024-08-24","Maharashtra","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","90.0","90.0",
"DELIVERED","58873965024006976_1","2024-08-24","Delhi","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
"DELIVERED","58874361205174784_1","2024-08-24","West Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","236.0","213.0",
"RTO_COMPLETE","58874825667476928_1","2024-08-24","Delhi","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Multi, 4 Pack)","NV/NewPotStand/Multi/4","Free Size","1","73.0","73.0",
"DELIVERED","58874924189823872_1","2024-08-24","Maharashtra","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Multi, 4 Pack)","NV/NewPotStand/Multi/4","Free Size","1","72.0","72.0",
"DELIVERED","58875251045399936_1","2024-08-24","Andhra Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58875869046734208_1","2024-08-24","Andhra Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58876180153389888_1","2024-08-24","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58886263219912064_1","2024-08-24","Karnataka","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","90.0","90.0",
"DELIVERED","58886348882523009_1","2024-08-24","Maharashtra","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","58890235618415426_1","2024-08-24","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","58891059211744705_1","2024-08-24","Delhi","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58893105675785028_1","2024-08-24","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58902538128405952_1","2024-08-24","Rajasthan","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58913341011341824_1","2024-08-24","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","58913731079273856_1","2024-08-24","Karnataka","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58914220443644806_1","2024-08-24","Tamil Nadu","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"CANCELLED","58914323210141120_1","2024-08-24","Tamil Nadu","Trendy Personal Pot Stand(Pack Of 3)","4","Free Size","1","68.0","68.0",
"LOST","58917426927992256_1","2024-08-24","Tamil Nadu","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","72.0","72.0",
"DELIVERED","58917789580099008_1","2024-08-24","Rajasthan","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","255.0",
"DELIVERED","58918503696249345_1","2024-08-24","Assam","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Multi, 4 Pack)","NV/NewPotStand/Multi/4","Free Size","1","73.0","73.0",
"DELIVERED","58924332362988992_1","2024-08-24","Karnataka","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","58924493476935104_1","2024-08-24","Kerala","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"CANCELLED","58927055321922944_1","2024-08-24","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","255.0",
"DELIVERED","58929367515889025_1","2024-08-24","Telangana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","58930764431177152_1","2024-08-24","Telangana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58933997849489920_1","2024-08-24","Uttarakhand","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"SHIPPED","58936432405740992_1","2024-08-24","Telangana","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Green, 4 Pack)","NV/NewPotStand/Green/4","Free Size","1","73.0","73.0",
"DELIVERED","58939491525557632_1","2024-08-24","Kerala","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58940086225678848_1","2024-08-24","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Red)","WK/NewPotStand/Red/16","Free Size","1","282.0","282.0",
"DELIVERED","58941344556481984_1","2024-08-24","Telangana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","58941777733956482_1","2024-08-24","Uttarakhand","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"SHIPPED","58949598836052801_1","2024-08-24","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58954768395219840_1","2024-08-24","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58958742888534848_1","2024-08-24","Telangana","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","58962777250936256_1","2024-08-24","Mizoram","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","58965011141440000_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","58968432697114048_1","2024-08-24","Telangana","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","58976212055642944_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"RTO_COMPLETE","58979762246221253_1","2024-08-24","Delhi","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","58979766027629062_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"CANCELLED","58982023804695040_1","2024-08-24","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","58983266461384064_1","2024-08-24","West Bengal","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","58987925351660992_1","2024-08-25","Telangana","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 5 (Green)","WK/NewPotStand/Green/5","Free Size","1","116.0","116.0",
"DELIVERED","58990609910092609_1","2024-08-25","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58992158023299584_1","2024-08-25","Telangana","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Multicolor)","WK/NewPotStand/Multi/16","Free Size","1","282.0","254.0",
"DELIVERED","58992677223609792_1","2024-08-25","Delhi","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58997481178084800_1","2024-08-25","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","58997814140566976_1","2024-08-25","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Multicolor)","WK/NewPotStand/Multi/16","Free Size","1","282.0","254.0",
"DELIVERED","58998771295867715_1","2024-08-25","Punjab","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","59000434706298304_1","2024-08-25","West Bengal","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","59001677986083712_1","2024-08-25","Chhattisgarh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","59005603269279169_1","2024-08-25","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","59006803920499584_1","2024-08-25","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","59013657564230528_1","2024-08-25","Telangana","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","59014230770398080_1","2024-08-25","West Bengal","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","59015546760297857_1","2024-08-25","Chhattisgarh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
